"","prolific_participant_id","story_count","probe","probe_type","line","line_text","count_Question_board","Dimension","Foreshadow","Shift","Post_Topic","response","correct","response_time","age","Sex","First.Language","English.speaking.Monolingual","Current.Country.of.Residence"
"16944","5f920fe68dd0a1121ff0cfa2",36,"n","n",3,"Michael had just made some popcorn.",NA,"Entity","y","n","","space",1,1373,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16945","5f920fe68dd0a1121ff0cfa2",36,"n","s",4,"Maggie said they should wait for her coworker to swing<br/>by before they started.",NA,"Entity","y","n","","space",1,3483,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16946","5f920fe68dd0a1121ff0cfa2",36,"n","s",5,"Carli was knocking at the door.",NA,"Entity","y","n","","space",1,1312,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16947","5f920fe68dd0a1121ff0cfa2",36,"y","v",0,"SETTLING",NA,"Entity","y","n","","f",1,3860,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16948","5f920fe68dd0a1121ff0cfa2",36,"n","s",6,"It was a modern take on film noir.",NA,"Entity","y","n","","space",1,2170,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16949","5f920fe68dd0a1121ff0cfa2",36,"y","f",0,"POPPING",NA,"Entity","y","n","","j",1,5950,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16950","5f920fe68dd0a1121ff0cfa2",36,"y","q",0,"Is this true?<br/>Maggie and Michael were about to play a game.",NA,"Entity","y","n","","j",0,1930,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16951","5f920fe68dd0a1121ff0cfa2",37,"n","n",1,"Alice was locked out of her house ¡V again.",NA,"Spatial","y","n","","space",1,1883,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16952","5f920fe68dd0a1121ff0cfa2",37,"n","n",2,"This was the third time in the past month.",NA,"Spatial","y","n","","space",1,1390,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16953","5f920fe68dd0a1121ff0cfa2",37,"y","f",0,"LAUGHING",NA,"Spatial","y","n","","j",1,1020,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16954","5f920fe68dd0a1121ff0cfa2",37,"n","n",3,"She was thinking she really should hide a key somewhere <br/>for such occasions.",NA,"Spatial","y","n","","space",1,2840,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16955","5f920fe68dd0a1121ff0cfa2",37,"n","s",4,"She¡¦d have to go to her friend¡¦s house to pick up a spare.",NA,"Spatial","y","n","","space",1,4544,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16956","5f920fe68dd0a1121ff0cfa2",37,"n","s",5,"Alice stopped in front of her friend¡¦s house.",NA,"Spatial","y","n","","space",1,2577,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16957","5f920fe68dd0a1121ff0cfa2",37,"y","v",0,"THINKING",NA,"Spatial","y","n","","j",0,1282,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16958","5f920fe68dd0a1121ff0cfa2",37,"n","s",6,"She couldn¡¦t believe how careless she had been recently.",NA,"Spatial","y","n","","space",1,2258,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16959","5f920fe68dd0a1121ff0cfa2",37,"y","q",0,"Is this true?<br/>Alice had been locked out of her house three times over the past month.",NA,"Spatial","y","n","","f",1,3358,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16960","5f920fe68dd0a1121ff0cfa2",38,"n","n",1,"Katie had been working for months on her medical school applications.",NA,"Temporal","n","y","","space",1,3326,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16961","5f920fe68dd0a1121ff0cfa2",38,"n","n",2,"Now it was November, and the deadlines were arriving.",NA,"Temporal","n","y","","space",1,1558,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16962","5f920fe68dd0a1121ff0cfa2",38,"n","n",3,"She was sweating because the application process was nerve wracking.",NA,"Temporal","n","y","","space",1,2451,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16963","5f920fe68dd0a1121ff0cfa2",38,"n","s",4,"She knew this was going to be a big decision.",NA,"Temporal","n","y","","space",1,1904,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16964","5f920fe68dd0a1121ff0cfa2",38,"n","s",5,"Three months later, it was mid February, and she got an email.",NA,"Temporal","n","y","","space",1,2269,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16965","5f920fe68dd0a1121ff0cfa2",38,"y","v",0,"SWEATING",NA,"Temporal","n","y","","f",1,1748,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16966","5f920fe68dd0a1121ff0cfa2",38,"n","n",6,"Her top choice school wanted to invite her for an interview!",NA,"Temporal","n","y","","space",1,3191,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16967","5f920fe68dd0a1121ff0cfa2",38,"y","q",0,"Is this true?<br/>Katie was applying to medical school.",NA,"Temporal","n","y","","f",1,2193,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16968","5f920fe68dd0a1121ff0cfa2",39,"n","n",1,"Kathryn craned her head to hear the music.",NA,"Goal","y","y","","space",1,2694,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16969","5f920fe68dd0a1121ff0cfa2",39,"n","n",2,"She was sitting in a loud coffee shop, and she couldn¡¦t <br/>quite make out the song.",NA,"Goal","y","y","","space",1,3974,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16970","5f920fe68dd0a1121ff0cfa2",39,"n","s",3,"Her energy was flagging.",NA,"Goal","y","y","","space",1,1539,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16971","5f920fe68dd0a1121ff0cfa2",39,"n","s",4,"She decided to order an espresso.",NA,"Goal","y","y","","space",1,1427,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16972","5f920fe68dd0a1121ff0cfa2",39,"y","v",0,"SITTING",NA,"Goal","y","y","","j",0,3978,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16973","5f920fe68dd0a1121ff0cfa2",39,"n","n",5,"She could finally hear a bit of the song.",NA,"Goal","y","y","","space",1,1589,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16974","5f920fe68dd0a1121ff0cfa2",39,"n","n",6,"She made a mental note to listen to that album when she got home.",NA,"Goal","y","y","","space",1,2394,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16975","5f920fe68dd0a1121ff0cfa2",39,"y","q",0,"Is this true?<br/>Kathryn was in a coffee shop.",NA,"Goal","y","y","","f",1,1496,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16976","5f920fe68dd0a1121ff0cfa2",40,"n","n",1,"Jude was learning to play the harmonica.",NA,"Filler","f","f","","space",1,1831,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16977","5f920fe68dd0a1121ff0cfa2",40,"n","n",2,"He¡¦d gotten pretty good in just a couple of weeks.",NA,"Filler","f","f","","space",1,1787,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16978","5f920fe68dd0a1121ff0cfa2",40,"n","n",3,"Sometimes he worried about bothering his neighbors, though.",NA,"Filler","f","f","","space",1,7419,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16979","5f920fe68dd0a1121ff0cfa2",40,"n","n",4,"He lived in an apartment complex, and the walls were pretty thin.",NA,"Filler","f","f","","space",1,2167,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16980","5f920fe68dd0a1121ff0cfa2",40,"n","n",5,"He decided that he wouldn¡¦t let it bother him today.",NA,"Filler","f","f","","space",1,2217,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16981","5f920fe68dd0a1121ff0cfa2",40,"y","f",0,"IRRITATING",NA,"Filler","f","f","","j",1,1119,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16982","5f920fe68dd0a1121ff0cfa2",40,"n","n",6,"The lure of the harmonica was too sweet to resist.",NA,"Filler","f","f","","space",1,2364,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16983","5f920fe68dd0a1121ff0cfa2",40,"y","f",0,"PRACTICING",NA,"Filler","f","f","","f",0,1141,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16984","5f920fe68dd0a1121ff0cfa2",40,"y","q",0,"Is this true?<br/>Jude lived in an apartment.",NA,"Filler","f","f","","f",1,1937,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16985","5f920fe68dd0a1121ff0cfa2",40,"y","q",0,"Is this true?<br/>Jude lived in an apartment.",0,"Filler","f","f","Loading","f",1,13479,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16986","5f920fe68dd0a1121ff0cfa2",40,"y","q",0,"Is this true?<br/>Jude lived in an apartment.",1,"Filler","f","f","Strange","j",0,5785,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16987","5f920fe68dd0a1121ff0cfa2",40,"y","q",0,"Is this true?<br/>Jude lived in an apartment.",2,"Filler","f","f","Cookie","j",0,8837,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16988","5f920fe68dd0a1121ff0cfa2",40,"y","q",0,"Is this true?<br/>Jude lived in an apartment.",3,"Filler","f","f","Honest","f",1,8088,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16989","5f920fe68dd0a1121ff0cfa2",40,"y","q",0,"Is this true?<br/>Jude lived in an apartment.",4,"Filler","f","f","Debrief","space",0,43197,23,"Male","","I know 2 or more languages in addition to English","Chile"
"16990","5f4f835cea1e870397a4d295",NA,"n","n",1,"Allan was on a hot streak bowling tonight.",NA,"","","","","space",1,2687,22,"Male","DATA EXPIRED","I know one other language in addition to English","Poland"
"16991","5f4f835cea1e870397a4d295",NA,"n","n",2,"It was only the fifth frame, and he already had four strikes<br/>and a spare.",NA,"","","","","space",1,4136,22,"Male","DATA EXPIRED","I know one other language in addition to English","Poland"
"16992","5f4f835cea1e870397a4d295",NA,"n","n",3,"He saw a ball from the next lane coming toward him.",NA,"","","","","space",1,4159,22,"Male","DATA EXPIRED","I know one other language in addition to English","Poland"
"16993","5f4f835cea1e870397a4d295",NA,"n","s",4,"Allan began to curse and jump up and down.",NA,"","","","","space",1,1849,22,"Male","DATA EXPIRED","I know one other language in addition to English","Poland"
"16994","5f4f835cea1e870397a4d295",NA,"n","s",5,"The guy next to him had slipped and rolled his ball into Allan¡¦s ankle.",NA,"","","","","space",1,3294,22,"Male","DATA EXPIRED","I know one other language in addition to English","Poland"
"16995","5f4f835cea1e870397a4d295",NA,"y","f",0,"GRABING",NA,"","","","","j",1,7019,22,"Male","DATA EXPIRED","I know one other language in addition to English","Poland"
"16996","5f4f835cea1e870397a4d295",NA,"n","n",6,"Allan realized the night might not be so great after all.",NA,"","","","","space",1,5965,22,"Male","DATA EXPIRED","I know one other language in addition to English","Poland"
